Query	Accession	Product_Name	OrthoDB	OrthoDB_Desc	Zen_OrthoDB	Zen_OrthoDB_Desc	UKB_OrthoDB	UKB_OrthoDB_Desc	GO_BP	GO_MF	GO_CC	Evidence_existence	InterPro	Pfam	UKB_GO_BP	UKB_GO_MF	Identity	Length	Evalue	Score	ODB_OG	ODB_Description	ODB_GO_MF	ODB_GO_BP	ODB_EC	ODB_COG_category	ODB_KEGG_ko	ODB_Interpro	ODB_evalue	ODB_score
tr_A0A8J9RYG6_A0A8J9RYG6_9CHLO	A0A8J9RYG6	Probable flowering time control protein FPA at C-terminar half	539862at2759	Spen paralogue and orthologue SPOC, C-terminal	539862at2759	Spen paralogue and orthologue SPOC, C-terminal	NA		NA	GO:0003723	NA	4	IPR012677,IPR035979,IPR000504,IPR012921	PF00076,PF07744	NA	GO:0003723	100	985	0	1919										
tr_A0A8J9RYH3_A0A8J9RYH3_9CHLO	A0A8J9RYH3	Probable glycosyltransferase 2	275834at33090	galactomannan galactosyltransferase 1	205108at2759	xylosyltransferase	NA		NA	GO:0016757	GO:0000139	3	IPR008630,IPR029044,IPR003609	PF05637,PF14295	NA	GO:0016757	100	850	0	1810	275834at33090	galactomannan galactosyltransferase 1	GO:0016740,GO:0008378	-	-	-	-	IPR008630,IPR029044	2.64e-14	12.54
tr_A0A8J9RYH9_A0A8J9RYH9_9CHLO	A0A8J9RYH9	Probable transcription initiation factor TFIID subunit 12 at C-terminar half	50063at3041	Transcription initiation factor TFIID subunit 12	50063at3041	Transcription initiation factor TFIID subunit 12	NA		GO:0051123	GO:0003677,GO:0046982,GO:0017025,GO:0003743	GO:0000124,GO:0005669	4	IPR009072,IPR037794	NA	GO:0051123	GO:0003677,GO:0046982,GO:0017025,GO:0003743	100	343	1.69e-222	616										
tr_A0A8J9RYI7_A0A8J9RYI7_9CHLO	A0A8J9RYI7	Probable f-box/LRR-repeat protein 2 at C-terminar half	1147059at33090	F-box/LRR-repeat protein	45756at3041	Cytochrome b5-like heme/steroid binding domain	NA		GO:0031146	NA	GO:0005737,GO:0005856,GO:0019005	4	IPR006553,IPR032675	NA	GO:0031146	NA	100	680	0	1311	1147059at33090	F-box/LRR-repeat protein	-	GO:0031146	-	T,P,K	-	IPR001611,IPR032675,IPR006553	1.03e-06	8.53
tr_A0A8J9RYI8_A0A8J9RYI8_9CHLO	A0A8J9RYI8	Probable ATP-dependent Clp protease adapter protein ClpS at C-terminar half	1519820at33090	ATP-dependent Clp protease adapter protein	71044at3041	ATP-dependent Clp protease adapter chloroplastic	NA		GO:0030163,GO:0006508	GO:0008233	NA	4	IPR022935,IPR003769,IPR014719	PF02617	GO:0030163,GO:0006508	GO:0008233	100	170	3.99e-119	340	1519820at33090	ATP-dependent Clp protease adapter protein	-	GO:0006508	-	O,T,P	-	IPR022935,IPR003769,IPR014719	5.11e-35	95.79
tr_A0A8J9RYJ3_A0A8J9RYJ3_9CHLO	A0A8J9RYJ3	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	212	1.18e-152	428										
tr_A0A8J9RYJ5_A0A8J9RYJ5_9CHLO	A0A8J9RYJ5	Uncharacterized protein	NA		NA		NA		NA	NA	GO:0016020	4	NA	NA	NA	NA	100	220	3.94e-155	435										
tr_A0A8J9RYK2_A0A8J9RYK2_9CHLO	A0A8J9RYK2	Probable zinc finger HIT domain-containing protein 1	74807at2759	zinc finger HIT domain-containing protein	74807at2759	zinc finger HIT domain-containing protein	NA		GO:0006338	GO:0031491	GO:0000812	4	IPR039723,IPR007529	PF04438	GO:0006338	GO:0031491	100	175	1.21e-111	322										
tr_A0A8J9RYK3_A0A8J9RYK3_9CHLO	A0A8J9RYK3	Probable protein MODIFIER OF SNC1 1 at N-terminal half	74385at33090	Protein MODIFIER OF SNC1 1	74385at33090	Protein MODIFIER OF SNC1 1	NA		GO:0040029	NA	NA	4	IPR038808	NA	GO:0040029	NA	100	1239	0	1808	74385at33090	Protein MODIFIER OF SNC1 1	-	GO:0030041	-	-	-	IPR009738	0	121.23
tr_A0A8J9RYL2_A0A8J9RYL2_9CHLO	A0A8J9RYL2	Probable EKC/KEOPS complex subunit Tprkb	71514at33090	uncharacterized protein	71514at33090	uncharacterized protein	NA		GO:0002949	NA	GO:0005829,GO:0000408,GO:0005634	3	IPR013926,IPR036504	PF08617	GO:0002949	NA	100	179	2.02e-121	347	71514at33090	uncharacterized protein	-	GO:0008033	-	J,H,L	-	IPR013926,IPR036504	5.22e-39	91.98
tr_A0A8J9RYL7_A0A8J9RYL7_9CHLO	A0A8J9RYL7	Uncharacterized oxidoreductase At1g06690, chloroplastic	1520165at33090	oxidoreductase	37537at2759	reductase	NA		NA	GO:0016491	GO:0016020	4	IPR020471,IPR050791,IPR023210,IPR036812	PF00248	NA	GO:0016491	100	374	1.79e-276	755	1520165at33090	oxidoreductase	GO:0016491,GO:0004033	-	-	H,M,P	-	IPR018170,IPR036812,IPR023210,IPR020471	3.69e-99	102.58
tr_A0A8J9RYN0_A0A8J9RYN0_9CHLO	A0A8J9RYN0	N-acetyltransferase domain-containing protein	429143at2759	dehydrogenase	429143at2759	dehydrogenase	NA		NA	GO:0016747	NA	4	IPR016181,IPR000182	PF00583	NA	GO:0016747	100	348	2.19e-257	704										
tr_A0A8J9RYN2_A0A8J9RYN2_9CHLO	A0A8J9RYN2	Probable carotene biosynthesis-related protein CBR, chloroplastic at C-terminar half	507141at2759	early light-induced 7	507141at2759	early light-induced 7	NA		NA	NA	GO:0016020	4	IPR022796	PF00504	NA	NA	100	200	2.69e-134	381										
tr_A0A8J9RYN7_A0A8J9RYN7_9CHLO	A0A8J9RYN7	Probable r3H domain-containing protein 2 at N-terminal half	1386742at33090	uncharacterized protein	515788at2759	R3H domain	NA		NA	GO:0003676	NA	4	IPR036867,IPR051937	NA	NA	GO:0003676	100	736	0	1214	1386742at33090	uncharacterized protein	-	GO:0006012	-	D,T	-	IPR001374,IPR024771,IPR036867	2.69e-12	13.04
tr_A0A8J9RYP0_A0A8J9RYP0_9CHLO	A0A8J9RYP0	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	124	5.88e-74	222										
tr_A0A8J9RYP9_A0A8J9RYP9_9CHLO	A0A8J9RYP9	Uncharacterized protein	1592922at33090	hypothetical protein	83366at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	311	4.27e-209	579	1592922at33090	hypothetical protein	-	-	-	-	-	-	1.62e-217	244.85
tr_A0A8J9RYQ0_A0A8J9RYQ0_9CHLO	A0A8J9RYQ0	Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit	2531at33090	NADH dehydrogenase	964at75966	Complex 1 LYR protein domain	NA		GO:0006979	NA	GO:0005747	3	IPR045299,IPR016488	NA	GO:0006979	NA	100	139	7.66e-93	271	2531at33090	NADH dehydrogenase	-	GO:0006979	-	J,Q,I	-	IPR016488,IPR045299	6.8e-27	84.87
tr_A0A8J9RYQ6_A0A8J9RYQ6_9CHLO	A0A8J9RYQ6	Uncharacterized protein	6620615at2759	Ankyrin repeat	6620615at2759	Ankyrin repeat	NA		NA	NA	NA	4	IPR036770	NA	NA	NA	100	579	1.55e-293	815										
tr_A0A8J9RYQ7_A0A8J9RYQ7_9CHLO	A0A8J9RYQ7	Uncharacterized protein	22501at33090	hypothetical protein	516611at2759	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	173	3.41e-112	330	22501at33090	hypothetical protein	-	-	-	-	ko00250	-	1.78e-162	223.74
tr_A0A8J9RYR5_A0A8J9RYR5_9CHLO	A0A8J9RYR5	Cytochrome b5	1392973at33090	cytochrome b5	3806at75966	Cytochrome b5-like heme/steroid binding domain	NA		NA	GO:0020037,GO:0046872	GO:0016020	3	IPR001199,IPR036400,IPR018506,IPR050668	PF00173	NA	GO:0020037,GO:0046872	100	137	9.01e-91	266	1392973at33090	cytochrome b5	GO:0020037,GO:0046872	-	-	I,H,C	-	IPR036400,IPR018506,IPR001199	3.31e-33	102.98
tr_A0A8J9RYR8_A0A8J9RYR8_9CHLO	A0A8J9RYR8	Uncharacterized protein	21319at33090	hypothetical protein	515429at2759	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	692	0	1292	21319at33090	hypothetical protein	-	-	-	-	-	-	0	27.656
tr_A0A8J9RYS4_A0A8J9RYS4_9CHLO	A0A8J9RYS4	Uncharacterized protein	NA		NA		NA		NA	NA	GO:0005737,GO:0005856	4	IPR032675	NA	NA	NA	100	217	2.2e-155	436										
tr_A0A8J9RYT2_A0A8J9RYT2_9CHLO	A0A8J9RYT2	Probable acetylxylan esterase / glucomannan deacetylase	508063at2759	SGNH hydrolase-type esterase domain	508063at2759	SGNH hydrolase-type esterase domain	NA		NA	NA	NA	4	IPR052762,IPR036514	NA	NA	NA	100	378	2.86e-275	752										
tr_A0A8J9RYT6_A0A8J9RYT6_9CHLO	A0A8J9RYT6	Origin recognition complex subunit 4	1399104at33090	origin recognition complex subunit 4, ORIGIN RECOGNITION COMPLEX SUBUNIT 4	8214at75966	Origin recognition complex subunit 4	NA		GO:0006260	GO:0016887,GO:0003677	GO:0005634,GO:0000808	3	IPR049945,IPR016527,IPR032705,IPR027417	PF13401,PF14629	GO:0006260	GO:0016887,GO:0003677	100	627	0	1181	1399104at33090	origin recognition complex subunit 4, ORIGIN RECOGNITION COMPLEX SUBUNIT 4	GO:0003688,GO:0005524	-	-	T,O,C	-	IPR016527,IPR032705,IPR003959,IPR027417	8.55e-49	42.26
tr_A0A8J9RYU0_A0A8J9RYU0_9CHLO	A0A8J9RYU0	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	152	5.22e-104	300										
tr_A0A8J9RYU4_A0A8J9RYU4_9CHLO	A0A8J9RYU4	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	362	6e-253	694										
tr_A0A8J9RYU9_A0A8J9RYU9_9CHLO	A0A8J9RYU9	DNA polymerase iota at N-terminal half	20746at33090	DNA polymerase, Y-family, little finger domain	514856at2759	DNA polymerase, Y-family, little finger domain	NA		GO:0006281	GO:0003684,GO:0003887	NA	3	IPR043502,IPR036775,IPR017961,IPR053848,IPR043128,IPR001126	PF00817,PF11799,PF21999	GO:0006281	GO:0003684,GO:0003887	100	781	0	1494	20746at33090	DNA polymerase, Y-family, little finger domain	GO:0003684	GO:0006281,GO:0019985	-	L,T,F	ko03040,ko03420,ko04120	IPR017961,IPR036775,IPR001126,IPR043128,IPR043502	0	230.73
tr_A0A8J9RYV6_A0A8J9RYV6_9CHLO	A0A8J9RYV6	Leucine-rich repeat-containing protein 40	21341at33090	Leucine-rich repeat	71758at3041	leucine rich repeat	NA		NA	NA	GO:0005737,GO:0005856	4	IPR001611,IPR025875,IPR003591,IPR032675,IPR050216	PF12799,PF13855	NA	NA	100	610	0	1005	21341at33090	Leucine-rich repeat	-	-	-	T,M,P	-	IPR003591,IPR001611,IPR032675	6.46e-70	49.83
tr_A0A8J9RYW0_A0A8J9RYW0_9CHLO	A0A8J9RYW0	Uncharacterized protein	41018at33090	Heterogeneous nuclear ribonucleoprotein Q acidic domain	9552at75966	Restriction endonuclease type II-like	NA		GO:0006281	NA	NA	4	IPR051703,IPR011604,IPR011335	NA	GO:0006281	NA	100	476	0	917	41018at33090	Heterogeneous nuclear ribonucleoprotein Q acidic domain	-	GO:0006281	-	T,P,X,K	-	IPR011604,IPR011335	0	228.26
tr_A0A8J9RYW5_A0A8J9RYW5_9CHLO	A0A8J9RYW5	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	164	3.27e-60	191										
tr_A0A8J9RYX0_A0A8J9RYX0_9CHLO	A0A8J9RYX0	Uncharacterized protein	1574294at33090	hypothetical protein	79186at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	338	2.58e-219	607	1574294at33090	hypothetical protein	-	-	-	-	-	-	9.63e-168	177.81
tr_A0A8J9RYY2_A0A8J9RYY2_9CHLO	A0A8J9RYY2	Probable major extracellular endoglucanase	36658at33090	Glycoside hydrolase, family 5	442731at2759	HAD superfamily	NA		GO:0000272	GO:0004553	GO:0016020	3	IPR001547,IPR017853	PF00150	GO:0000272	GO:0004553	100	604	0	1210	36658at33090	Glycoside hydrolase, family 5	GO:0016787,GO:0016798	-	-	G,X	-	IPR017853,IPR001547	0	63.3585
tr_A0A8J9RYZ0_A0A8J9RYZ0_9CHLO	A0A8J9RYZ0	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	251	8.22e-177	493										
tr_A0A8J9RYZ1_A0A8J9RYZ1_9CHLO	A0A8J9RYZ1	4a-hydroxytetrahydrobiopterin dehydratase	10765at33090	uncharacterized protein	277398at2759	PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE	NA		GO:0006729	GO:0008124	NA	3	IPR036428,IPR001533	PF01329	GO:0006729	GO:0008124	100	112	3.58e-76	227	10765at33090	uncharacterized protein	GO:0008124,GO:0016829	GO:0006729	4.2.1.96	Q,H,T	-	IPR001533,IPR036428	0	78.4907
tr_A0A8J9RYZ5_A0A8J9RYZ5_9CHLO	A0A8J9RYZ5	Endoplasmic reticulum-Golgi intermediate compartment protein	27696at33090	uncharacterized protein	27696at33090	uncharacterized protein	NA		GO:0046907	NA	GO:0030134,GO:0005783,GO:0016020	4	IPR045888,IPR012936,IPR039542	PF07970,PF13850	GO:0046907	NA	100	351	1.17e-258	708	27696at33090	uncharacterized protein	-	-	-	J,Q,G	-	IPR012936,IPR039542,IPR045888	2.1e-82	92.55
tr_A0A8J9RYZ8_A0A8J9RYZ8_9CHLO	A0A8J9RYZ8	Probable splicing factor 3B subunit 4	1417497at33090	Splicing factor 3b subunit	9352at75966	RNA recognition motif	NA		NA	GO:0003723	GO:0005634	4	IPR052285,IPR012677,IPR035979,IPR000504	PF00076	NA	GO:0003723	100	90	2.62e-61	187	1417497at33090	Splicing factor 3b subunit	-	GO:0000381	-	K,O,J	-	IPR035979,IPR012677,IPR000504	4.13e-18	80.68
tr_A0A8J9RZ04_A0A8J9RZ04_9CHLO	A0A8J9RZ04	Cytosolic non-specific dipeptidase	3718at75966	Peptidase M20, dimerisation domain	3718at75966	Peptidase M20, dimerisation domain	NA		NA	GO:0016787	NA	4	IPR051458,IPR002933,IPR011650	PF07687,PF01546	NA	GO:0016787	100	558	0	1104										
tr_A0A8J9RZ05_A0A8J9RZ05_9CHLO	A0A8J9RZ05	Uncharacterized protein	1535901at33090	hypothetical protein	74591at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	391	7.34e-305	828	1535901at33090	hypothetical protein	-	-	-	-	-	-	0	273.53
tr_A0A8J9RZ15_A0A8J9RZ15_9CHLO	A0A8J9RZ15	HTH HARE-type domain-containing protein	53407at33090	Tctex1 domain-containing 2	547517at2759	Tctex1 domain-containing 2	NA		GO:0006355	NA	NA	4	IPR007759	PF05066	GO:0006355	NA	100	829	0	1457	53407at33090	Tctex1 domain-containing 2	-	-	-	K,V,L	ko00190,ko00260,ko00400,ko01230	IPR007759	0	200.6
tr_A0A8J9RZ16_A0A8J9RZ16_9CHLO	A0A8J9RZ16	Probable small glutamine-rich tetratricopeptide repeat-containing protein at C-terminar half	8438at75966	probable small glutamine-rich tetratricopeptide repeat-containing protein at C-terminar half	8438at75966	probable small glutamine-rich tetratricopeptide repeat-containing protein at C-terminar half	NA		GO:0006620	GO:0060090	GO:0016020,GO:0072380	4	IPR047150,IPR011990,IPR019734	PF13414	GO:0006620	GO:0060090	100	340	8.85e-253	692										
tr_A0A8J9RZ22_A0A8J9RZ22_9CHLO	A0A8J9RZ22	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	310	7.56e-223	614										
tr_A0A8J9RZ24_A0A8J9RZ24_9CHLO	A0A8J9RZ24	Uncharacterized protein	545278at2759	hypothetical protein	545278at2759	hypothetical protein	NA		NA	NA	GO:0016020	4	NA	NA	NA	NA	100	219	1.06e-138	394										
tr_A0A8J9RZ31_A0A8J9RZ31_9CHLO	A0A8J9RZ31	BAT2 N-terminal domain-containing protein	74385at33090	Protein MODIFIER OF SNC1 1	74385at33090	Protein MODIFIER OF SNC1 1	NA		NA	NA	NA	4	IPR009738	PF07001	NA	NA	100	1368	0	2311	74385at33090	Protein MODIFIER OF SNC1 1	-	GO:0030041	-	-	-	IPR009738	1.48e-12	5.95
tr_A0A8J9RZ32_A0A8J9RZ32_9CHLO	A0A8J9RZ32	Metal transporter CNNM4	1525754at33090	duf21 domain-containing protein, chloroplastic	6304at75966	Cyclic nucleotide-binding domain	NA		GO:0010960	NA	GO:0005886	4	IPR045095,IPR000644,IPR046342,IPR000595,IPR018490,IPR002550,IPR044751,IPR014710	PF01595	GO:0010960	NA	100	789	0	1503	1525754at33090	duf21 domain-containing protein, chloroplastic	GO:0050660	-	-	T,P,O	-	IPR036318,IPR044751,IPR016169,IPR002550,IPR046342,IPR005170,IPR000644	2.76e-16	13.08
tr_A0A8J9RZ33_A0A8J9RZ33_9CHLO	A0A8J9RZ33	DDB1- and CUL4-associated factor 11	1394072at33090	Aminotransferase-like, plant mobile domain	73157at3041	WD40 repeat	NA		GO:0043161	NA	GO:0080008,GO:0043226	4	IPR051859,IPR020472,IPR015943,IPR036322,IPR001680	PF00400	GO:0043161	NA	100	600	0	1191	1394072at33090	Aminotransferase-like, plant mobile domain	-	GO:0043161	-	T,L	-	IPR036322,IPR020472,IPR015943,IPR001680	2.26e-154	99.15
tr_A0A8J9RZ39_A0A8J9RZ39_9CHLO	A0A8J9RZ39	Uncharacterized protein	514819at2759	hypothetical protein	514819at2759	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	394	2.25e-271	744										
tr_A0A8J9RZ44_A0A8J9RZ44_9CHLO	A0A8J9RZ44	CCA tRNA nucleotidyltransferase, mitochondrial	10879at33090	tRNA nucleotidyltransferase	445712at2759	TRNA nucleotidyltransferase	NA		GO:0001680	GO:0052929,GO:0003723	NA	3	IPR043519,IPR002646	PF01743	GO:0001680	GO:0052929,GO:0003723	100	268	6.06e-192	532	10879at33090	tRNA nucleotidyltransferase	GO:0052929,GO:0016779,GO:0016740	GO:0001680	-	J,V,O	-	IPR043519,IPR002646	1.54e-77	73.68
tr_A0A8J9RZ48_A0A8J9RZ48_9CHLO	A0A8J9RZ48	Phospholipid/glycerol acyltransferase domain-containing protein	31248at33090	Phospholipid/glycerol acyltransferase	8942at75966	Phospholipid/glycerol acyltransferase	NA		NA	GO:0016746	GO:0016020	4	IPR002123	PF01553	NA	GO:0016746	100	350	4.36e-249	684	31248at33090	Phospholipid/glycerol acyltransferase	-	GO:0006654	-	I,Q,G	ko00510,olu01100	IPR002123	1.17e-225	226.43
tr_A0A8J9RZ49_A0A8J9RZ49_9CHLO	A0A8J9RZ49	Uncharacterized protein	NA		NA		NA		NA	NA	GO:0016020	4	NA	NA	NA	NA	100	88	1.13e-52	166										
tr_A0A8J9RZ60_A0A8J9RZ60_9CHLO	A0A8J9RZ60	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B	693at33090	55 kDa B regulatory subunit of phosphatase 2A	693at33090	55 kDa B regulatory subunit of phosphatase 2A	NA		NA	GO:0019888	GO:0043226,GO:0000159	3	IPR000009,IPR015943,IPR036322,IPR001680	PF00400	NA	GO:0019888	100	531	0	1053	693at33090	55 kDa B regulatory subunit of phosphatase 2A	-	-	-	E,T,M	-	IPR036322,IPR018067,IPR000009,IPR015943,IPR001680	1.82e-185	131.52
tr_A0A8J9RZ62_A0A8J9RZ62_9CHLO	A0A8J9RZ62	Protein phosphatase 2C 57	1518510at33090	Protein phosphatase	46918at3041	phosphatase 2C	NA		NA	GO:0004722	NA	4	IPR015655,IPR036457,IPR001932	PF00481	NA	GO:0004722	100	369	4.66e-265	726	1518510at33090	Protein phosphatase	GO:0016787,GO:0004721,GO:0043169,GO:0046872	-	3.1.3.16	T,C,K	-	IPR015655,IPR000222,IPR036457,IPR001932	1.32e-61	67.37
tr_A0A8J9RZ70_A0A8J9RZ70_9CHLO	A0A8J9RZ70	M-phase phosphoprotein 6	74990at3041	hypothetical protein	74990at3041	hypothetical protein	NA		GO:0000460	NA	NA	4	IPR019324	PF10175	GO:0000460	NA	100	143	4.38e-94	275										
tr_A0A8J9RZ72_A0A8J9RZ72_9CHLO	A0A8J9RZ72	Calcineurin-like phosphoesterase domain-containing protein	17206at33090	Cytochrome b5-like heme/steroid binding domain superfamily	7574at75966	Cytochrome b5-like heme/steroid binding domain superfamily	NA		NA	NA	GO:0016020	4	IPR029052	NA	NA	NA	100	1431	0	2708	17206at33090	Cytochrome b5-like heme/steroid binding domain superfamily	-	GO:0015074	2.3.1.48	X,L,K	apro01100,ko00230,ko00240,ko00480	IPR036397,IPR012337,IPR001584	0	209.01
tr_A0A8J9RZ77_A0A8J9RZ77_9CHLO	A0A8J9RZ77	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	599	0	1176										
tr_A0A8J9RZ79_A0A8J9RZ79_9CHLO	A0A8J9RZ79	Uncharacterized protein	1544709at33090	hypothetical protein	75177at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	115	1.33e-68	208	1544709at33090	hypothetical protein	-	-	-	-	-	-	1.65e-57	187.39
tr_A0A8J9RZ81_A0A8J9RZ81_9CHLO	A0A8J9RZ81	Uncharacterized protein	18255at33090	hypothetical protein	8623at75966	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	158	4.08e-113	324	18255at33090	hypothetical protein	-	-	-	-	-	-	5.76e-117	262.66
tr_A0A8J9RZ87_A0A8J9RZ87_9CHLO	A0A8J9RZ87	Uncharacterized protein	1537064at33090	hypothetical protein	74665at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	439	0	929	1537064at33090	hypothetical protein	-	-	-	-	-	-	0	273.46
tr_A0A8J9RZ96_A0A8J9RZ96_9CHLO	A0A8J9RZ96	VLRF1/Vms1 domain-containing protein	52295at3041	tRNA endonuclease ANKZF1/VMS1	52295at3041	tRNA endonuclease ANKZF1/VMS1	NA		NA	NA	NA	4	IPR041175	PF18826	NA	NA	100	302	1.3e-219	605										
tr_A0A8J9RZ97_A0A8J9RZ97_9CHLO	A0A8J9RZ97	Thioredoxin-like 4, chloroplastic	1522877at33090	Thioredoxin-like	4550at75966	thioredoxin-like chloroplastic	NA		NA	NA	NA	4	IPR036249,IPR013766,IPR044176	PF00085	NA	NA	100	202	1.23e-140	397	1522877at33090	Thioredoxin-like	-	-	-	E,V,O	-	IPR044176,IPR013766,IPR036249	2.35e-38	91.74
tr_A0A8J9RZA5_A0A8J9RZA5_9CHLO	A0A8J9RZA5	Uncharacterized protein	49372at33090	SGNH hydrolase superfamily	543482at2759	SGNH hydrolase superfamily	NA		NA	NA	NA	4	IPR036514	NA	NA	NA	100	483	0	1006	49372at33090	SGNH hydrolase superfamily	-	-	-	-	ko00052	IPR036514	6.08e-20	20.46
tr_A0A8J9RZB2_A0A8J9RZB2_9CHLO	A0A8J9RZB2	Lysosomal amino acid transporter 1	1526393at33090	Uncharacterized protein	8048523at2759	pq loop repeat	NA		NA	NA	GO:0016020	4	IPR051415,IPR006603	PF04193	NA	NA	100	342	1.37e-257	704	1526393at33090	Uncharacterized protein	-	-	-	T,J	-	IPR006603	2.24e-75	90.09
tr_A0A8J9RZC1_A0A8J9RZC1_9CHLO	A0A8J9RZC1	GTP-binding protein YPTC4	10244at33090	Ras-related protein	9989112at2759	rab other	NA		NA	GO:0005525,GO:0003924	NA	3	IPR027417,IPR050209,IPR005225,IPR001806	PF00071	NA	GO:0005525,GO:0003924	100	213	1.05e-151	426	10244at33090	Ras-related protein	GO:0005525	-	-	T,Q	-	IPR027417,IPR001806,IPR005225	2.43e-127	214.35
tr_A0A8J9RZC3_A0A8J9RZC3_9CHLO	A0A8J9RZC3	Uncharacterized protein	1573745at33090	hypothetical protein	79078at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	173	1.18e-117	337	1573745at33090	hypothetical protein	-	-	-	-	-	-	2.45e-114	235.84
tr_A0A8J9RZC4_A0A8J9RZC4_9CHLO	A0A8J9RZC4	Pre-mRNA-splicing factor RBM22	1401781at33090	zinc finger CCCH domain-containing protein	6791at75966	zinc finger CCCH domain-containing 40	NA		NA	GO:0046872,GO:0003723	NA	4	IPR039171,IPR012677,IPR035979,IPR000504,IPR048995,IPR032297,IPR000571,IPR036855	PF00076,PF21369,PF16131	NA	GO:0046872,GO:0003723	100	446	1.63e-288	791	1401781at33090	zinc finger CCCH domain-containing protein	GO:0036002,GO:0017070,GO:0046872	-	-	J,K,T	-	IPR039171,IPR000504,IPR048995,IPR036855,IPR012677,IPR000571,IPR032297,IPR035979	1.27e-106	88.86
tr_A0A8J9RZC7_A0A8J9RZC7_9CHLO	A0A8J9RZC7	Right handed beta helix domain-containing protein	1536790at33090	Right handed beta helix domain	74645at3041	Right handed beta helix domain	NA		NA	NA	NA	4	IPR039448,IPR006626,IPR012334,IPR011050	PF13229	NA	NA	100	665	0	1390	1536790at33090	Right handed beta helix domain	GO:0016829	-	-	-	ko00510,ko04141	IPR039448,IPR006626,IPR011050,IPR012334	0	264.81
tr_A0A8J9RZD0_A0A8J9RZD0_9CHLO	A0A8J9RZD0	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	76	1.88e-50	159										
tr_A0A8J9RZD2_A0A8J9RZD2_9CHLO	A0A8J9RZD2	Group II intron maturase-specific domain-containing protein	1526626at33090	hypothetical protein	74725at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	182	1.47e-120	345	1526626at33090	hypothetical protein	-	-	-	-	-	-	2.07e-124	242.86
tr_A0A8J9RZD7_A0A8J9RZD7_9CHLO	A0A8J9RZD7	Probable proteasome inhibitor	58212at33090	proteasome inhibitor	9588at75966	PI31 proteasome regulator, C-terminal	NA		GO:0043161	GO:0004866,GO:0070628	GO:0000502	3	IPR045128,IPR021625	PF11566	GO:0043161	GO:0004866,GO:0070628	100	358	6.97e-250	686	58212at33090	proteasome inhibitor	GO:0004866,GO:0070628	GO:0043161	-	E,T,M	-	IPR045128,IPR021625	7.21e-28	39.36
tr_A0A8J9RZD9_A0A8J9RZD9_9CHLO	A0A8J9RZD9	Urea-proton symporter DUR3	1404694at33090	Urea active transporter	74842at3041	Urea active transporter	NA		NA	GO:0015204	GO:0005886	3	IPR031155,IPR038377,IPR001734	PF00474	NA	GO:0015204	100	701	0	1321	1404694at33090	Urea active transporter	GO:0015606,GO:0015489	GO:0071918	-	E,C,H	-	IPR001734,IPR031155,IPR038377	0	217.69
tr_A0A8J9RZE6_A0A8J9RZE6_9CHLO	A0A8J9RZE6	GAF domain-containing protein	1539840at33090	GAF domain	74836at3041	GAF domain	NA		NA	NA	NA	4	IPR003018,IPR029016	PF01590	NA	NA	100	470	0	906	1539840at33090	GAF domain	-	-	-	T,K,N	ko00730	IPR003018,IPR029016	0	239.79
tr_A0A8J9RZE7_A0A8J9RZE7_9CHLO	A0A8J9RZE7	Probable magnesium-dependent phosphatase 1	NA		NA		NA		NA	GO:0016791	NA	4	IPR036412,IPR023214,IPR010036	PF12689	NA	GO:0016791	100	168	1.76e-112	323										
